gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3450276620	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4949	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.49374	14.9013							2014-09-01T00:00:00		9	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4949				CC0_1_0					2023-03-09T02:17:02.253Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276619	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3611	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.326981	13.409261							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3611				CC0_1_0					2023-03-09T02:17:02.252Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276618	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4942	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.932617	12.323733							2014-09-01T00:00:00		9	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4942				CC0_1_0					2023-03-09T02:17:02.252Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276617	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4944	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	44.16425	8.340567							2014-09-01T00:00:00		9	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4944				CC0_1_0					2023-03-09T02:17:02.250Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276616	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3614	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.225861	15.380628							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3614				CC0_1_0					2023-03-09T02:17:02.255Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276615	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4943	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.932617	12.323733							2014-09-01T00:00:00		9	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4943				CC0_1_0					2023-03-09T02:17:02.251Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276614	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3613	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.225861	15.380628							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3613				CC0_1_0					2023-03-09T02:17:02.251Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276613	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4945	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.83225	15.271633							2014-09-01T00:00:00		9	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4945				CC0_1_0					2023-03-09T02:17:02.251Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276612	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3609	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	44.167392	9.372617							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3609				CC0_1_0					2023-03-09T02:17:02.251Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3450276611	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4930	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.934417	8.244183							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4930				CC0_1_0					2023-03-09T02:17:02.254Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276610	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3608	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.457689	13.217658							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3608				CC0_1_0					2023-03-09T02:17:02.254Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276609	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4939	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.3055	12.885233							2014-09-01T00:00:00		9	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4939				CC0_1_0					2023-03-09T02:17:02.252Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3450276608	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3605	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.306383	15.770508							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3605				CC0_1_0					2023-03-09T02:17:02.248Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276607	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4935	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.7165	15.9714							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4935				CC0_1_0					2023-03-09T02:17:02.249Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276606	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3604	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.258311	15.725417							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3604				CC0_1_0					2023-03-09T02:17:02.252Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276605	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4937	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.1055	9.443917							2014-09-01T00:00:00		9	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4937				CC0_1_0					2023-03-09T02:17:02.247Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276604	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4936	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.788767	12.4237							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4936				CC0_1_0					2023-03-09T02:17:02.248Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276603	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3607	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.306383	15.770508							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3607				CC0_1_0					2023-03-09T02:17:02.247Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276602	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3606	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.306383	15.770508							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3606				CC0_1_0					2023-03-09T02:17:02.246Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276601	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4938	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.1662	14.745117							2014-09-01T00:00:00		9	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4938				CC0_1_0					2023-03-09T02:17:02.247Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276600	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4932	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.717267	16.9735							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4932				CC0_1_0					2023-03-09T02:17:02.252Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3450276599	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3601	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.258311	15.725417							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3601				CC0_1_0					2023-03-09T02:17:02.248Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276598	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3600	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.995969	9.181658							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3600				CC0_1_0					2023-03-09T02:17:02.251Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3450276597	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4931	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.990683	8.865233							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4931				CC0_1_0					2023-03-09T02:17:02.247Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276596	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4933	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.213267	15.627567							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4933				CC0_1_0					2023-03-09T02:17:02.244Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276595	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4934	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.213267	15.627567							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4934				CC0_1_0					2023-03-09T02:17:02.244Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276594	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4928	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	39.2178	9.20635							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4928				CC0_1_0					2023-03-09T02:17:02.247Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276593	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3603	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.258311	15.725417							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3603				CC0_1_0					2023-03-09T02:17:02.245Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276592	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3602	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.258311	15.725417							2013-07-01T00:00:00		7	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3602				CC0_1_0					2023-03-09T02:17:02.244Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276591	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4929	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.5275	15.327483							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4929				CC0_1_0					2023-03-09T02:17:02.243Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3450276590	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4925	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.1776	12.737367							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4925				CC0_1_0					2023-03-09T02:17:02.249Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276589	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4924	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.1776	12.737367							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4924				CC0_1_0					2023-03-09T02:17:02.243Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276588	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4926	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.256783	15.71915							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4926				CC0_1_0					2023-03-09T02:17:02.243Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276587	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4927	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.256783	15.71915							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4927				CC0_1_0					2023-03-09T02:17:02.243Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276586	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4920	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.853467	7.968567							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4920				CC0_1_0					2023-03-09T02:17:02.245Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450276585	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4921	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.811017	7.77755							2014-08-01T00:00:00		8	2014	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4921				CC0_1_0					2023-03-09T02:17:02.246Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
